New Zealand, Exposure to risk (period 1x5), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1965-1969       91              2722.20         1428.70         4150.90
1965-1969       92              2010.35         1030.07         3040.42
1965-1969       93              1432.78          725.03         2157.81
1965-1969       94               993.66          511.63         1505.29
1965-1969       95               687.55          343.94         1031.49
1965-1969       96               475.28          224.28          699.56
1965-1969       97               310.90          145.43          456.34
1965-1969       98               192.06           85.12          277.17
1965-1969       99               116.21           48.49          164.70
1965-1969      100                66.70           32.07           98.77
1965-1969      101                38.99           20.10           59.09
1965-1969      102                27.11           10.72           37.83
1965-1969      103                20.57            5.13           25.69
1965-1969      104                14.31            2.16           16.46
1965-1969      105                 9.12            1.55           10.67
1965-1969      106                 5.95            2.02            7.96
1965-1969      107                 3.68            2.00            5.68
1965-1969      108                 1.96            2.00            3.96
1965-1969      109                 1.77            2.00            3.77
1965-1969      110+               16.42            6.42           22.84
1970-1974        0            149633.77       156696.89       306330.67
1970-1974        1            149067.98       155360.98       304428.96
1970-1974        2            148573.21       154893.54       303466.75
1970-1974        3            147141.60       152774.32       299915.93
1970-1974        4            145421.36       151485.89       296907.25
1970-1974        5            145257.34       151414.72       296672.06
1970-1974        6            146675.18       153237.54       299912.72
1970-1974        7            148888.53       155428.48       304317.00
1970-1974        8            151248.05       158013.28       309261.33
1970-1974        9            153463.97       159951.86       313415.83
1970-1974       10            154783.20       161013.63       315796.83
1970-1974       11            154410.60       160770.93       315181.53
1970-1974       12            152207.61       158425.45       310633.06
1970-1974       13            149061.18       155276.39       304337.57
1970-1974       14            145226.01       151563.80       296789.81
1970-1974       15            141605.69       147810.73       289416.42
1970-1974       16            137520.48       143560.65       281081.13
1970-1974       17            133030.09       139187.59       272217.68
1970-1974       18            128635.06       134892.48       263527.54
1970-1974       19            124932.14       131022.31       255954.45
1970-1974       20            121764.19       127473.60       249237.78
1970-1974       21            118885.80       124060.28       242946.09
1970-1974       22            116350.84       121047.58       237398.42
1970-1974       23            114861.93       118658.94       233520.87
1970-1974       24            113116.41       115515.55       228631.96
1970-1974       25            110160.68       111600.13       221760.81
1970-1974       26            106014.62       107068.06       213082.68
1970-1974       27            101207.02       102705.21       203912.22
1970-1974       28             96754.76        98780.71       195535.47
1970-1974       29             93995.13        96301.18       190296.31
1970-1974       30             92697.10        94673.38       187370.48
1970-1974       31             90982.02        93080.59       184062.61
1970-1974       32             88267.91        90411.43       178679.34
1970-1974       33             85073.84        86837.51       171911.35
1970-1974       34             81166.38        82709.76       163876.14
1970-1974       35             77807.36        79650.15       157457.51
1970-1974       36             75883.40        77758.53       153641.92
1970-1974       37             75102.07        77194.58       152296.65
1970-1974       38             74918.54        77468.32       152386.86
1970-1974       39             75555.12        78650.12       154205.24
1970-1974       40             76699.99        80022.18       156722.17
1970-1974       41             77564.97        81059.27       158624.23
1970-1974       42             77760.30        82201.96       159962.26
1970-1974       43             78575.55        83225.14       161800.68
1970-1974       44             78218.37        83173.42       161391.79
1970-1974       45             77613.59        82116.15       159729.74
