West Germany, Exposure to risk (cohort 1x10), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1920-1929       69           3658980.33      2492050.34      6151030.67
1920-1929       70           3603019.01      2409171.33      6012190.34
1920-1929       71           3541197.00      2322547.31      5863744.31
1920-1929       72           3473160.33      2232332.33      5705492.67
1920-1929       73           3398652.88      2139245.07      5537897.94
1920-1929       74           3318465.89      2043248.10      5361713.99
1920-1929       75           3231463.54      1944492.17      5175955.71
1920-1929       76           3138799.24      1844471.54      4983270.78
1920-1929       77           3039674.50      1742934.58      4782609.08
1920-1929       78           2932875.47      1638899.84      4571775.31
1920-1929       79           2818198.39      1533693.73      4351892.12
1920-1929       80           2681522.85      1415823.21      4097346.06
1920-1929       81           2549827.96      1308991.23      3858819.19
1920-1929       82           2409522.44      1201101.01      3610623.46
1920-1929       83           2260803.85      1093596.30      3354400.15
1920-1929       84           2104340.79       986684.54      3091025.33
1920-1929       85           1940655.50       880706.84      2821362.33
1920-1929       86           1769659.62       776681.13      2546340.75
1920-1929       87           1589440.88       673265.07      2262705.95
1920-1929       88           1268484.30       503245.09      1771729.38
1920-1929       89            983882.97       362217.53      1346100.50
1920-1929       90            742234.28       252809.78       995044.05
1920-1929       91            535977.64       169414.97       705392.61
1920-1929       92            364852.35       107282.12       472134.47
1920-1929       93            234502.62        65201.44       299704.06
1920-1929       94            138278.19        36407.69       174685.88
1920-1929       95             70199.66        17276.38        87476.03
1920-1929       96                    .               .               .
1920-1929       97                    .               .               .
1920-1929       98                    .               .               .
1920-1929       99                    .               .               .
1920-1929      100                    .               .               .
1920-1929      101                    .               .               .
1920-1929      102                    .               .               .
1920-1929      103                    .               .               .
1920-1929      104                    .               .               .
1920-1929      105                    .               .               .
1920-1929      106                    .               .               .
1920-1929      107                    .               .               .
1920-1929      108                    .               .               .
1920-1929      109                    .               .               .
1920-1929      110+                   .               .               .
1930-1939        0                    .               .               .
1930-1939        1                    .               .               .
1930-1939        2                    .               .               .
1930-1939        3                    .               .               .
1930-1939        4                    .               .               .
1930-1939        5                    .               .               .
1930-1939        6                    .               .               .
1930-1939        7                    .               .               .
1930-1939        8                    .               .               .
1930-1939        9                    .               .               .
1930-1939       10                    .               .               .
1930-1939       11                    .               .               .
1930-1939       12                    .               .               .
1930-1939       13                    .               .               .
1930-1939       14                    .               .               .
1930-1939       15                    .               .               .
1930-1939       16                    .               .               .
1930-1939       17                    .               .               .
1930-1939       18            962534.67       995796.67      1958331.34
1930-1939       19           1412076.00      1467155.01      2879231.01
1930-1939       20           1858820.00      1933517.34      3792337.34
1930-1939       21           2294629.66      2393692.01      4688321.67
1930-1939       22           2689694.67      2803017.68      5492712.34
1930-1939       23           3010694.67      3140938.34      6151633.01
1930-1939       24           3348443.33      3515618.34      6864061.67
1930-1939       25           3701658.33      3914995.68      7616654.01
1930-1939       26           4093742.33      4355527.68      8449270.02
1930-1939       27           4102523.67      4388055.34      8490579.01
1930-1939       28           4115388.34      4418871.67      8534260.01
1930-1939       29           4124986.33      4447251.01      8572237.34
