country,date,year,week,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,hosp_patients,population,mov_avg_cases,new_cases_per_capita,normalized_cases
AUT,2021-08-01,2021,30,656582.0,3238.0,10732.0,7.0,72606.079,117.0,9043072.0,1555.4285714285713,0.0001720022323640209,0.0053427128479355945
AUT,2021-08-08,2021,31,659872.0,3574.0,10739.0,12.0,72969.893,130.0,9043072.0,1929.4285714285713,0.00021335985950665564,0.0066273585345534665
AUT,2021-08-15,2021,32,663532.0,5650.0,10750.0,6.0,73374.623,174.0,9043072.0,2638.714285714286,0.00029179401487838266,0.009063670923421967
AUT,2021-08-22,2021,33,669506.0,7794.0,10757.0,6.0,74035.239,257.0,9043072.0,3684.1428571428573,0.0004073994829569926,0.012654594198696826
AUT,2021-08-29,2021,34,677603.0,9430.0,10763.0,19.0,74930.621,380.0,9043072.0,4906.285714285715,0.0005425463508734327,0.016852510107411837
AUT,2021-09-05,2021,35,687076.0,10949.0,10782.0,12.0,75978.163,479.0,9043072.0,6167.142857142857,0.000681974317703415,0.021183405000494086
AUT,2021-09-12,2021,36,697510.0,13125.0,10801.0,46.0,77131.975,584.0,9043072.0,7680.0,0.0008492689210038358,0.02637989003536164
AUT,2021-09-19,2021,37,711573.0,14005.0,10840.0,56.0,78687.088,759.0,9043072.0,9218.142857142857,0.0010193596663990794,0.0316632285028233
AUT,2021-09-26,2021,38,725434.0,11855.0,10896.0,74.0,80219.863,884.0,9043072.0,10401.142857142857,0.0011501780431630818,0.0357266933350932
AUT,2021-10-03,2021,39,737202.0,12935.0,10976.0,57.0,81521.191,893.0,9043072.0,11441.857142857143,0.0012652621966138435,0.039301423597511535
AUT,2021-10-10,2021,40,750229.0,12393.0,11034.0,70.0,82961.741,841.0,9043072.0,12098.857142857143,0.0013379144988403435,0.04155814075288036
AUT,2021-10-17,2021,41,762538.0,14564.0,11106.0,71.0,84322.894,849.0,9043072.0,12832.285714285714,0.0014190184170031726,0.04407738099546866
AUT,2021-10-24,2021,42,777679.0,22824.0,11180.0,84.0,85997.214,917.0,9043072.0,14528.714285714286,0.0016066126959637483,0.049904412137022215
AUT,2021-10-31,2021,43,801456.0,32375.0,11261.0,106.0,88626.52,1143.0,9043072.0,17278.714285714286,0.0019107128955419448,0.0593503363033301
AUT,2021-11-07,2021,44,835504.0,52906.0,11369.0,145.0,92391.612,1568.0,9043072.0,22836.0,0.002525248057297343,0.07843895427702063
AUT,2021-11-14,2021,45,892065.0,75765.0,11515.0,204.0,98646.234,2046.0,9043072.0,31966.0,0.0035348607198969553,0.10979942250916279
AUT,2021-11-21,2021,46,971541.0,96961.0,11746.0,309.0,107434.841,2525.0,9043072.0,43969.71428571428,0.004862254141702541,0.15103075882075687
AUT,2021-11-28,2021,47,1070419.0,86670.0,12042.0,373.0,118368.957,3133.0,9043072.0,54580.71428571428,0.006035638584511356,0.18747828657664517
AUT,2021-12-05,2021,48,1151809.0,55195.0,12425.0,408.0,127369.217,3397.0,9043072.0,60385.142857142855,0.00667750327069638,0.2074158109819052
AUT,2021-12-12,2021,49,1203103.0,29556.0,12844.0,366.0,133041.405,3129.0,9043072.0,61346.857142857145,0.006783851454777441,0.2107191856046369
AUT,2021-12-19,2021,50,1232204.0,21607.0,13218.0,317.0,136259.448,2452.0,9043072.0,59808.57142857143,0.006613744911969232,0.20543535643981595
AUT,2021-12-26,2021,51,1251433.0,14912.0,13496.0,155.0,138385.827,1756.0,9043072.0,54380.857142857145,0.006013538003773181,0.1867918009710003
AUT,2022-01-02,2022,52,1266103.0,20957.0,13650.0,118.0,140008.064,1209.0,9043072.0,46551.142857142855,0.005147713393981918,0.15989766010310405
AUT,2022-01-09,2022,1,1288829.0,53911.0,13759.0,96.0,142521.148,1028.0,9043072.0,40401.142857142855,0.004467634765834315,0.1387731387857246
AUT,2022-01-16,2022,2,1350225.0,104168.0,13855.0,72.0,149310.433,953.0,9043072.0,42900.857142857145,0.004744057897897655,0.14735936117855866
AUT,2022-01-23,2022,3,1459306.0,156452.0,13922.0,71.0,161372.817,959.0,9043072.0,57366.142857142855,0.006343656542504898,0.1970459036880567
AUT,2022-01-30,2022,4,1625651.0,228126.0,14000.0,100.0,179767.561,1239.0,9043072.0,85733.28571428571,0.009480548834985026,0.294483678322018
AUT,2022-02-06,2022,5,1855578.0,167179.0,14103.0,101.0,205193.324,1548.0,9043072.0,106529.28571428571,0.011780209835140725,0.3659154743083957
BEL,2020-02-09,2020,6,1.0,1.0,,0.0,0.086,,11632334.0,1.0,8.596727019702151e-08,2.6703051040147587e-06
BEL,2020-02-16,2020,7,1.0,0.0,,0.0,0.086,,11632334.0,0.5,4.2983635098510755e-08,1.3351525520073793e-06
BEL,2020-02-23,2020,8,1.0,0.0,,0.0,0.086,,11632334.0,0.3333333333333333,2.86557567323405e-08,8.901017013382527e-07
BEL,2020-03-01,2020,9,1.0,1.0,,0.0,0.086,,11632334.0,0.5,4.2983635098510755e-08,1.3351525520073793e-06
BEL,2020-03-08,2020,10,8.0,198.0,,0.0,0.688,,11632334.0,40.0,3.4386908078808605e-06,0.00010681220416059035
BEL,2020-03-15,2020,11,239.0,686.0,3.0,4.0,20.546,263.0,11632334.0,147.66666666666666,1.2694500232426842e-05,0.00039431505369284597
BEL,2020-03-22,2020,12,1058.0,2515.0,5.0,71.0,90.953,370.0,11632334.0,485.85714285714283,4.1767812277152876e-05,0.001297386808393456
BEL,2020-03-29,2020,13,3743.0,7435.0,88.0,356.0,321.775,1883.0,11632334.0,1547.857142857143,0.00013306505322638971,0.004133250828857129
BEL,2020-04-05,2020,14,11899.0,8855.0,513.0,1016.0,1022.925,4897.0,11632334.0,2812.8571428571427,0.0002418136500256219,0.007511186785435798
BEL,2020-04-12,2020,15,20814.0,9956.0,1632.0,2153.0,1789.323,5759.0,11632334.0,4235.142857142857,0.00036408367032298567,0.011309123587660218
BEL,2020-04-19,2020,16,30589.0,8849.0,3903.0,2083.0,2629.653,5554.0,11632334.0,5499.142857142857,0.00047274629985202083,0.014684389239134872
BEL,2020-04-26,2020,17,39983.0,7638.0,5828.0,1411.0,3437.229,4996.0,11632334.0,6562.0,0.0005641172270328551,0.017522542092544845
BEL,2020-05-03,2020,18,46687.0,3772.0,7207.0,750.0,4013.554,3976.0,11632334.0,7002.857142857143,0.0006020165121511421,0.018699765171257637
BEL,2020-05-10,2020,19,50267.0,3175.0,7924.0,812.0,4321.317,3080.0,11632334.0,7097.142857142857,0.0006101219976268613,0.018951536795350457
BEL,2020-05-17,2020,20,53449.0,2199.0,8707.0,396.0,4594.865,2230.0,11632334.0,6349.142857142857,0.0005458184795194891,0.01695414857754742
BEL,2020-05-24,2020,21,55559.0,1812.0,9080.0,228.0,4776.256,1630.0,11632334.0,5343.0,0.0004593231246626859,0.014267440170750854
BEL,2020-05-31,2020,22,57342.0,1289.0,9312.0,187.0,4929.535,1304.0,11632334.0,4104.857142857143,0.00035288336312017376,0.010961220979822868
BEL,2020-06-07,2020,23,58517.0,845.0,9486.0,128.0,5030.547,821.0,11632334.0,2961.4285714285716,0.0002545859301691794,0.00790791782946085
BEL,2020-06-14,2020,24,59348.0,803.0,9606.0,60.0,5101.986,575.0,11632334.0,1985.0,0.0001706450313410877,0.0053005556314692955
BEL,2020-06-21,2020,25,60100.0,521.0,9661.0,41.0,5166.633,393.0,11632334.0,1520.5714285714287,0.000130719374853871,0.004060389646733299
BEL,2020-06-28,2020,26,60550.0,745.0,9696.0,36.0,5205.318,293.0,11632334.0,1173.4285714285713,0.00010087645105690495,0.003133412303482461
BEL,2020-07-05,2020,27,61361.0,721.0,9732.0,39.0,5275.038,244.0,11632334.0,962.2857142857143,8.272507600673384e-05,0.0025695964543776305
BEL,2020-07-12,2020,28,62058.0,691.0,9774.0,11.0,5334.957,169.0,11632334.0,802.1428571428571,6.895803173661082e-05,0.0021419661655775525
BEL,2020-07-19,2020,29,62707.0,999.0,9782.0,18.0,5390.75,138.0,11632334.0,760.7142857142857,6.539653054273421e-05,0.0020313392398397983
BEL,2020-07-26,2020,30,64094.0,2320.0,9805.0,21.0,5509.986,181.0,11632334.0,971.4285714285714,8.351106247710661e-05,0.00259401067247148
BEL,2020-08-02,2020,31,66428.0,3823.0,9822.0,24.0,5710.634,222.0,11632334.0,1402.857142857143,0.0001205997990478216,0.00374605658877499
BEL,2020-08-09,2020,32,70314.0,4303.0,9850.0,27.0,6044.703,290.0,11632334.0,1943.142857142857,0.00016704668703141235,0.005188784289258392
BEL,2020-08-16,2020,33,74620.0,4171.0,9879.0,67.0,6414.878,312.0,11632334.0,2432.5714285714284,0.0002091215252735546,0.006495707901594758
BEL,2020-08-23,2020,34,78534.0,3613.0,9944.0,53.0,6751.354,341.0,11632334.0,2845.714285714286,0.0002446382889035241,0.007598925381710571
BEL,2020-08-30,2020,35,82092.0,3106.0,9996.0,-98.0,7057.225,320.0,11632334.0,3190.714285714286,0.0002742969971214965,0.008520180642595661
BEL,2020-09-06,2020,36,85236.0,3325.0,9895.0,13.0,7327.506,243.0,11632334.0,3523.0,0.0003028626929041068,0.009407484881443995
BEL,2020-09-13,2020,37,88769.0,5088.0,9909.0,18.0,7631.229,235.0,11632334.0,3918.4285714285716,0.000336856607747729,0.010463399814002973
BEL,2020-09-20,2020,38,94306.0,8840.0,9927.0,23.0,8107.229,318.0,11632334.0,4635.142857142857,0.00039847057840179423,0.01237724562926612
BEL,2020-09-27,2020,39,103392.0,11884.0,9950.0,32.0,8888.328,490.0,11632334.0,5718.142857142857,0.0004915731320251685,0.015269186056914104
BEL,2020-10-04,2020,40,115353.0,16056.0,9987.0,84.0,9916.583,708.0,11632334.0,7416.0,0.0006375332757811115,0.01980298265137345
BEL,2020-10-11,2020,41,132203.0,32023.0,10078.0,127.0,11365.131,937.0,11632334.0,11474.57142857143,0.0009864375823950232,0.030640606652096208
BEL,2020-10-18,2020,42,165880.0,59995.0,10211.0,222.0,14260.251,1473.0,11632334.0,19601.571428571428,0.0016850935872862168,0.05234217623242414
BEL,2020-10-25,2020,43,230480.0,98778.0,10443.0,397.0,19813.736,2773.0,11632334.0,33237.71428571428,0.0028573555647314016,0.0887548381029271
BEL,2020-11-01,2020,44,333718.0,119987.0,10899.0,927.0,28688.825,5268.0,11632334.0,49651.857142857145,0.004268434618783913,0.13258560755238308
BEL,2020-11-08,2020,45,447355.0,59771.0,11858.0,1318.0,38457.888,7233.0,11632334.0,56927.71428571428,0.004893920195698841,0.15201436601703675
BEL,2020-11-15,2020,46,503182.0,35150.0,13216.0,1366.0,43257.183,7221.0,11632334.0,60251.42857142857,0.005179650839756542,0.16088969723846638
BEL,2020-11-22,2020,47,537871.0,22840.0,14616.0,1197.0,46239.302,6580.0,11632334.0,61220.57142857143,0.005262965405616055,0.1634776043564144
BEL,2020-11-29,2020,48,559902.0,17820.0,15755.0,929.0,48133.247,5076.0,11632334.0,59191.57142857143,0.005088537814386299,0.15805955530036844
BEL,2020-12-06,2020,49,577345.0,15157.0,16645.0,773.0,49632.774,4014.0,11632334.0,52786.142857142855,0.0045378806056585765,0.14095510669268074
BEL,2020-12-13,2020,50,592615.0,16381.0,17386.0,631.0,50945.494,3272.0,11632334.0,41015.142857142855,0.0035259598681694365,0.10952294531332303
BEL,2020-12-20,2020,51,609211.0,17793.0,18054.0,675.0,52372.207,2888.0,11632334.0,26416.0,0.0022709114095245202,0.07053877962765386
BEL,2020-12-27,2020,52,626911.0,12947.0,18697.0,574.0,53893.827,2610.0,11632334.0,19726.85714285714,0.0016958640581380437,0.05267672731474142
BEL,2021-01-03,2021,53,639734.0,11134.0,19234.0,501.0,54996.186,2440.0,11632334.0,16296.0,0.0014009226351306624,0.0435152919750245
BEL,2021-01-10,2021,1,650887.0,14252.0,19750.0,377.0,55954.979,2226.0,11632334.0,15069.142857142857,0.0012954530756375167,0.04023920908455611
BEL,2021-01-17,2021,2,665223.0,14576.0,20122.0,357.0,57187.405,2020.0,11632334.0,14605.714285714286,0.001255613386420497,0.03900171340492413
BEL,2021-01-24,2021,3,679771.0,14827.0,20472.0,344.0,58438.057,1974.0,11632334.0,14558.57142857143,0.0012515606436826374,0.03887582759287772
BEL,2021-01-31,2021,4,694858.0,16487.0,20814.0,313.0,59735.045,1954.0,11632334.0,14573.714285714286,0.0012528624337741923,0.03891626364159566
BEL,2021-02-07,2021,5,711417.0,15457.0,21124.0,297.0,61158.577,1852.0,11632334.0,14240.0,0.0012241739276055864,0.038025144681170166
BEL,2021-02-14,2021,6,726483.0,13021.0,21423.0,273.0,62453.76,1698.0,11632334.0,14250.57142857143,0.0012250827244619548,0.03805337362084117
BEL,2021-02-21,2021,7,739488.0,15842.0,21702.0,241.0,63571.765,1632.0,11632334.0,14923.142857142857,0.0012829018541887516,0.03984934453936996
BEL,2021-02-28,2021,8,755594.0,17038.0,21923.0,174.0,64956.354,1721.0,11632334.0,15321.142857142857,0.001317116827727166,0.04091212597076783
BEL,2021-03-07,2021,9,772294.0,16380.0,22106.0,184.0,66392.007,1937.0,11632334.0,15578.857142857143,0.0013392718213607986,0.04160030174328821
BEL,2021-03-14,2021,10,789008.0,20392.0,22292.0,180.0,67828.864,1994.0,11632334.0,16373.857142857143,0.0014076158011674307,0.04372319430097994
BEL,2021-03-21,2021,11,809861.0,28723.0,22545.0,266.0,69621.539,2112.0,11632334.0,18121.85714285714,0.001557886589471824,0.04839088762279773
BEL,2021-03-28,2021,12,839238.0,33751.0,22728.0,190.0,72147.0,2372.0,11632334.0,20735.285714285714,0.0017825559096124402,0.055369539276061454
BEL,2021-04-04,2021,13,872936.0,30239.0,22921.0,272.0,75043.925,2820.0,11632334.0,23195.0,0.0019940108322199137,0.061937726887622314
BEL,2021-04-11,2021,14,902964.0,24480.0,23202.0,304.0,77625.35,3055.0,11632334.0,24429.0,0.0021000944436430384,0.06523288338597653
BEL,2021-04-18,2021,15,927229.0,24520.0,23503.0,274.0,79711.346,3215.0,11632334.0,25497.85714285714,0.0021919811744450547,0.06808705807001059
BEL,2021-04-25,2021,16,951626.0,24422.0,23782.0,277.0,81808.689,3140.0,11632334.0,26646.714285714286,0.0022907452868628332,0.07115485716236584
BEL,2021-05-02,2021,17,976088.0,21144.0,24065.0,267.0,83911.621,2951.0,11632334.0,26754.14285714286,0.002299980627889713,0.07144172422496857
BEL,2021-05-09,2021,18,996896.0,21047.0,24322.0,260.0,85700.428,2760.0,11632334.0,25657.571428571428,0.0022057113755993792,0.06851354394233752
BEL,2021-05-16,2021,19,1017876.0,15314.0,24583.0,158.0,87504.021,2253.0,11632334.0,23023.714285714286,0.001979285866939024,0.061480341770520364
BEL,2021-05-23,2021,20,1032895.0,16958.0,24723.0,133.0,88795.164,1857.0,11632334.0,21126.428571428572,0.0018161813932980751,0.056414010043888935
BEL,2021-05-30,2021,21,1049822.0,12319.0,24853.0,98.0,90250.332,1532.0,11632334.0,19389.14285714286,0.0016668316828886498,0.051774927133899876
BEL,2021-06-06,2021,22,1062001.0,9602.0,24955.0,93.0,91297.327,1232.0,11632334.0,17258.0,0.0014836231490601972,0.046084125485086704
BEL,2021-06-13,2021,23,1071271.0,5536.0,25041.0,55.0,92094.244,968.0,11632334.0,14560.0,0.0012516834540686331,0.038879642314454885
BEL,2021-06-20,2021,24,1076579.0,3077.0,25093.0,48.0,92550.558,723.0,11632334.0,11979.0,0.0010298019296901206,0.03198758484099279
BEL,2021-06-27,2021,25,1079640.0,3061.0,25141.0,24.0,92813.704,471.0,11632334.0,9409.57142857143,0.0008089151694381738,0.02512642661230573
BEL,2021-07-04,2021,26,1083478.0,4032.0,25168.0,25.0,93143.646,339.0,11632334.0,7797.857142857143,0.0006703604919577742,0.02082265772894937
BEL,2021-07-11,2021,27,1088363.0,7192.0,25190.0,13.0,93563.596,256.0,11632334.0,6402.714285714285,0.0005504238689943296,0.017097200636691068
BEL,2021-07-18,2021,28,1097029.0,9713.0,25205.0,11.0,94308.588,234.0,11632334.0,6030.428571428572,0.0005184194824038384,0.016103084193682143
BEL,2021-07-25,2021,29,1107208.0,10052.0,25213.0,11.0,95183.649,267.0,11632334.0,6094.714285714285,0.0005239459497736469,0.01627474666465452
BEL,2021-08-01,2021,30,1117697.0,11250.0,25228.0,21.0,96085.36,305.0,11632334.0,6911.0,0.0005941198043316157,0.018454478573846
BEL,2021-08-08,2021,31,1129018.0,12011.0,25247.0,27.0,97058.595,365.0,11632334.0,8187.285714285715,0.0007038386031802143,0.021862550830884262
BEL,2021-08-15,2021,32,1141379.0,13143.0,25274.0,19.0,98121.237,462.0,11632334.0,9627.57142857143,0.0008276560343411244,0.025708553124980948
BEL,2021-08-22,2021,33,1154879.0,13857.0,25299.0,33.0,99281.795,550.0,11632334.0,11031.142857142857,0.0009483172385819439,0.029456517074544518
BEL,2021-08-29,2021,34,1168602.0,14183.0,25341.0,40.0,100461.524,652.0,11632334.0,12029.857142857143,0.0010341739794315693,0.03212338892913983
BEL,2021-09-05,2021,35,1182810.0,14099.0,25374.0,37.0,101682.947,677.0,11632334.0,12656.42857142857,0.0010880386147293028,0.03379652581288393
BEL,2021-09-12,2021,36,1196656.0,13508.0,25421.0,57.0,102873.25,725.0,11632334.0,13150.142857142857,0.0011304818841294324,0.03511489358995179
BEL,2021-09-19,2021,37,1210381.0,14298.0,25473.0,43.0,104053.15,702.0,11632334.0,13585.57142857143,0.0011679144897809356,0.036277620726671365
BEL,2021-09-26,2021,38,1224885.0,13909.0,25517.0,57.0,105300.02,727.0,11632334.0,13856.714285714286,0.001191223901042928,0.03700165488201708
BEL,2021-10-03,2021,39,1238358.0,13474.0,25568.0,58.0,106458.257,700.0,11632334.0,13904.0,0.0011952889248193872,0.037127922166221204
BEL,2021-10-10,2021,40,1251857.0,13905.0,25632.0,63.0,107618.729,734.0,11632334.0,13910.857142857143,0.0011958784146721667,0.03714623282979159
BEL,2021-10-17,2021,41,1266562.0,18767.0,25695.0,72.0,108882.878,744.0,11632334.0,14565.714285714286,0.0012521746956126161,0.03889490120076354
BEL,2021-10-24,2021,42,1289033.0,32491.0,25780.0,99.0,110814.648,919.0,11632334.0,17193.14285714286,0.0014780475575359906,0.04591093712548346
BEL,2021-10-31,2021,43,1328202.0,48290.0,25889.0,148.0,114181.9,1302.0,11632334.0,22162.0,0.0019052066421063906,0.059179301715175076
BEL,2021-11-07,2021,44,1360650.0,53813.0,25994.0,137.0,116971.366,1698.0,11632334.0,27807.0,0.0023904918823685773,0.0742531740273384
BEL,2021-11-14,2021,45,1438830.0,70249.0,26200.0,190.0,123692.287,2078.0,11632334.0,35855.57142857143,0.0030824055970686045,0.09574531539308004
BEL,2021-11-21,2021,46,1512474.0,96788.0,26403.0,247.0,130023.261,2667.0,11632334.0,47757.57142857143,0.004105588046953554,0.12752728674106367
BEL,2021-11-28,2021,47,1623560.0,120133.0,26669.0,272.0,139573.021,3325.0,11632334.0,62933.0,0.005410178215309155,0.1680503111109608
BEL,2021-12-05,2021,48,1749469.0,125834.0,26966.0,327.0,150397.074,3698.0,11632334.0,78228.28571428571,0.006725072175049797,0.20889339062118195
BEL,2021-12-12,2021,49,1868906.0,102305.0,27319.0,337.0,160664.747,3662.0,11632334.0,88201.71428571429,0.007582460603840492,0.2355254878399943
BEL,2021-12-19,2021,50,1959193.0,69992.0,27631.0,391.0,168426.474,3382.0,11632334.0,91302.0,0.007848983703528458,0.24380419660675548
BEL,2021-12-26,2021,51,2017154.0,38347.0,27992.0,254.0,173409.223,2645.0,11632334.0,89092.57142857143,0.007659045160547439,0.23790434821551373
BEL,2022-01-02,2022,52,2052871.0,67232.0,28218.0,182.0,176479.716,1960.0,11632334.0,88661.57142857143,0.007621993267092523,0.23675344671568338
BEL,2022-01-09,2022,1,2133284.0,126343.0,28385.0,128.0,183392.602,1865.0,11632334.0,92883.71428571429,0.007984959362902947,0.2480278563369914
BEL,2022-01-16,2022,2,2286532.0,179045.0,28518.0,153.0,196566.914,1962.0,11632334.0,101299.71428571429,0.00870845990888108,0.27050114409237963
BEL,2022-01-23,2022,3,2484027.0,286508.0,28661.0,168.0,213545.02,2323.0,11632334.0,124253.14285714286,0.010681703504829113,0.3317938015613035
BEL,2022-01-30,2022,4,2830719.0,358686.0,28835.0,177.0,243349.185,3299.0,11632334.0,160879.0,0.013830328462026623,0.42959601482879034
BEL,2022-02-06,2022,5,3155239.0,240113.0,29052.0,270.0,271247.284,4081.0,11632334.0,185182.0,0.015919591029624838,0.494492439771661
BGR,2020-03-08,2020,10,4.0,4.0,,0.0,0.58,,6896655.0,4.0,5.799913146300634e-07,1.8015621110120434e-05
BGR,2020-03-15,2020,11,4.0,47.0,1.0,2.0,0.58,,6896655.0,25.5,3.6974446307666545e-06,0.00011484958457701777
BGR,2020-03-22,2020,12,52.0,136.0,2.0,1.0,7.54,,6896655.0,62.333333333333336,9.038197986318489e-06,0.0002807434289660435
BGR,2020-03-29,2020,13,201.0,159.0,3.0,5.0,29.145,,6896655.0,86.5,1.2542312178875122e-05,0.0003895878065063544
BGR,2020-04-05,2020,14,359.0,185.0,8.0,12.0,52.054,,6896655.0,106.2,1.5398769403428184e-05,0.0004783147404736975
BGR,2020-04-12,2020,15,549.0,144.0,22.0,9.0,79.604,210.0,6896655.0,112.5,1.6312255723970532e-05,0.0005066893437221372
BGR,2020-04-19,2020,16,685.0,219.0,32.0,13.0,99.324,230.0,6896655.0,127.71428571428571,1.8518294117117025e-05,0.0005752130454445597
BGR,2020-04-26,2020,17,929.0,406.0,43.0,14.0,134.703,268.0,6896655.0,185.14285714285714,2.6845312277162934e-05,0.0008338658913827172
BGR,2020-05-03,2020,18,1363.0,318.0,58.0,17.0,197.632,301.0,6896655.0,223.85714285714286,3.245879964376105e-05,0.0010082313671270972
BGR,2020-05-10,2020,19,1652.0,347.0,78.0,18.0,239.536,321.0,6896655.0,254.0,3.6829448479009025e-05,0.0011439919404926475
BGR,2020-05-17,2020,20,1990.0,246.0,93.0,17.0,288.546,385.0,6896655.0,266.42857142857144,3.8631564349466725e-05,0.0011999690489419505
BGR,2020-05-24,2020,21,2235.0,216.0,110.0,22.0,324.07,329.0,6896655.0,270.85714285714283,3.927369759066429e-05,0.0012199149151710122
BGR,2020-05-31,2020,22,2433.0,86.0,130.0,10.0,352.78,235.0,6896655.0,262.57142857142856,3.807228701035916e-05,0.001182596842871477
BGR,2020-06-07,2020,23,2519.0,214.0,140.0,20.0,365.25,153.0,6896655.0,261.85714285714283,3.7968717132746645e-05,0.001179379767673241
BGR,2020-06-14,2020,24,2810.0,563.0,164.0,14.0,407.444,158.0,6896655.0,284.2857142857143,4.1220811289779506e-05,0.001280395928897845
BGR,2020-06-21,2020,25,3341.0,615.0,176.0,25.0,484.438,244.0,6896655.0,326.7142857142857,4.737286201996268e-05,0.0014714901956730513
BGR,2020-06-28,2020,26,3984.0,786.0,207.0,20.0,577.671,322.0,6896655.0,389.42857142857144,5.6466297274341175e-05,0.0017539493980781539
BGR,2020-07-05,2020,27,4831.0,1049.0,223.0,27.0,700.485,423.0,6896655.0,504.14285714285717,7.30996196189105e-05,0.002270611674914822
BGR,2020-07-12,2020,28,5914.0,1512.0,250.0,22.0,857.517,458.0,6896655.0,689.2857142857143,9.994493189607343e-05,0.0031044775662975393
BGR,2020-07-19,2020,29,7411.0,1481.0,276.0,32.0,1074.579,535.0,6896655.0,888.5714285714286,0.00012884092774996409,0.004002041546605325
BGR,2020-07-26,2020,30,8929.0,1694.0,308.0,40.0,1294.686,610.0,6896655.0,1100.0,0.00015949761152326744,0.00495429580528312
