Scotland, Exposure to risk (period 5x10), 	Last modified: 10 Jul 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009     90-94           179488.61        54632.29       234120.90
2000-2009     95-99            44929.23         9176.15        54105.38
2000-2009    100-104            5054.01          648.30         5702.31
2000-2009    105-109             233.41           23.80          257.21
2000-2009    110+                  9.47            0.00            9.47
2010-2018        0            247704.74       261105.35       508810.09
2010-2018      1-4           1021690.84      1071285.89      2092976.74
2010-2018      5-9           1263064.70      1318851.06      2581915.76
2010-2018     10-14          1235554.83      1296105.47      2531660.29
2010-2018     15-19          1358032.99      1418185.68      2776218.66
2010-2018     20-24          1635502.75      1631184.55      3266687.30
2010-2018     25-29          1640084.80      1608971.19      3249055.99
2010-2018     30-34          1564201.22      1508098.70      3072299.92
2010-2018     35-39          1514210.12      1456664.36      2970874.47
2010-2018     40-44          1664526.13      1576302.71      3240828.83
2010-2018     45-49          1846414.34      1737842.84      3584257.18
2010-2018     50-54          1816837.35      1726532.53      3543369.88
2010-2018     55-59          1638605.39      1564269.52      3202874.91
2010-2018     60-64          1501499.51      1428889.15      2930388.66
2010-2018     65-69          1371572.06      1273721.73      2645293.79
2010-2018     70-74          1137208.87       984098.32      2121307.20
2010-2018     75-79           933232.29       728236.79      1661469.08
2010-2018     80-84           710035.06       481610.51      1191645.57
2010-2018     85-89           440913.30       242791.86       683705.16
2010-2018     90-94           192487.47        79712.29       272199.76
2010-2018     95-99            47605.85        13339.93        60945.78
2010-2018    100-104            5952.63         1042.96         6995.60
2010-2018    105-109             304.18           22.76          326.94
2010-2018    110+                  1.68            0.00            1.68
