Portugal, Exposure to risk (period 1x10), 	Last modified: 01 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1989       11            831156.38       862893.25      1694049.64
1980-1989       12            836118.48       866788.18      1702906.67
1980-1989       13            835184.95       864699.80      1699884.76
1980-1989       14            832680.64       860422.71      1693103.35
1980-1989       15            830823.46       856432.09      1687255.55
1980-1989       16            827823.47       851232.02      1679055.49
1980-1989       17            822800.39       843863.02      1666663.42
1980-1989       18            817113.73       835529.90      1652643.63
1980-1989       19            810911.93       825966.58      1636878.51
1980-1989       20            803118.18       814188.11      1617306.30
1980-1989       21            795347.42       802320.31      1597667.73
1980-1989       22            785985.63       789513.30      1575498.93
1980-1989       23            774575.05       774783.50      1549358.55
1980-1989       24            761486.88       758483.26      1519970.14
1980-1989       25            748467.65       742968.45      1491436.11
1980-1989       26            735579.92       727335.49      1462915.41
1980-1989       27            723855.97       712556.36      1436412.33
1980-1989       28            711520.08       697925.77      1409445.85
1980-1989       29            701487.99       685813.78      1387301.77
1980-1989       30            691629.58       673910.08      1365539.65
1980-1989       31            684727.99       664364.08      1349092.06
1980-1989       32            676664.20       652777.51      1329441.70
1980-1989       33            667752.85       640244.70      1307997.55
1980-1989       34            662364.69       630271.47      1292636.16
1980-1989       35            655676.61       618675.22      1274351.83
1980-1989       36            648396.35       607777.76      1256174.12
1980-1989       37            640399.93       597708.64      1238108.56
1980-1989       38            628700.54       584282.93      1212983.47
1980-1989       39            618804.58       571896.48      1190701.06
1980-1989       40            611643.15       561795.59      1173438.74
1980-1989       41            606024.94       553914.05      1159939.00
1980-1989       42            600894.05       547697.75      1148591.80
1980-1989       43            600209.12       546142.26      1146351.38
1980-1989       44            598527.00       544128.51      1142655.51
1980-1989       45            595779.88       541433.02      1137212.90
1980-1989       46            595617.49       540684.97      1136302.46
1980-1989       47            597740.70       541467.02      1139207.71
1980-1989       48            603364.00       545475.25      1148839.25
1980-1989       49            609113.79       549460.65      1158574.44
1980-1989       50            610500.65       549423.00      1159923.65
1980-1989       51            609708.39       546796.56      1156504.95
1980-1989       52            608708.37       543696.16      1152404.53
1980-1989       53            607372.84       540594.22      1147967.06
1980-1989       54            603915.84       535373.32      1139289.17
1980-1989       55            600240.38       530051.84      1130292.22
1980-1989       56            596177.39       524784.44      1120961.84
1980-1989       57            589199.60       516895.75      1106095.35
1980-1989       58            580317.03       507322.09      1087639.12
1980-1989       59            570958.62       496674.09      1067632.71
1980-1989       60            558672.29       483365.25      1042037.54
1980-1989       61            539420.46       464133.05      1003553.51
1980-1989       62            523186.41       447437.54       970623.95
1980-1989       63            507292.34       430748.32       938040.65
1980-1989       64            492064.13       414686.56       906750.69
1980-1989       65            477788.51       398679.93       876468.43
1980-1989       66            464202.20       383008.25       847210.45
1980-1989       67            451746.13       368001.15       819747.27
1980-1989       68            439585.95       352493.85       792079.80
1980-1989       69            429034.19       338054.08       767088.27
1980-1989       70            415237.54       321361.85       736599.38
1980-1989       71            406911.50       308334.50       715246.00
1980-1989       72            395855.74       293003.11       688858.86
1980-1989       73            382017.46       275522.95       657540.42
1980-1989       74            365522.16       256039.30       621561.46
1980-1989       75            345362.07       234229.95       579592.02
1980-1989       76            323829.10       212170.50       535999.59
1980-1989       77            301369.65       190040.90       491410.55
1980-1989       78            276243.56       167773.00       444016.56
1980-1989       79            251331.70       146419.43       397751.12
1980-1989       80            240321.73       134594.77       374916.50
1980-1989       81            214147.74       114905.20       329052.94
1980-1989       82            188329.97        96766.19       285096.16
1980-1989       83            163300.77        80437.24       243738.01
1980-1989       84            139487.15        65836.04       205323.19
1980-1989       85            117523.36        53219.24       170742.60
