Australia, Exposure to risk (cohort 5x5), 	Last modified: 14 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1945-1949     30-34          2866368.03      2979026.27      5845394.30
1945-1949     35-39          2964176.41      3069885.84      6034062.26
1945-1949     40-44          3027154.16      3143450.33      6170604.49
1945-1949     45-49          3035454.24      3129581.53      6165035.78
1945-1949     50-54          3032139.83      3100381.80      6132521.63
1945-1949     55-59          2994028.83      3029990.97      6024019.80
1945-1949     60-64          2936876.64      2940231.99      5877108.62
1945-1949     65-69          2751243.50      2711361.48      5462604.98
1945-1949     70-74                   .               .               .
1945-1949     75-79                   .               .               .
1945-1949     80-84                   .               .               .
1945-1949     85-89                   .               .               .
1945-1949     90-94                   .               .               .
1945-1949     95-99                   .               .               .
1945-1949    100-104                  .               .               .
1945-1949    105-109                  .               .               .
1945-1949    110+                     .               .               .
1950-1954        0            478422.52       500193.54       978616.06
1950-1954      1-4           1933157.82      2016476.41      3949634.23
1950-1954      5-9           2502300.03      2612559.40      5114859.43
1950-1954     10-14          2591768.28      2705987.83      5297756.11
1950-1954     15-19          2697814.19      2795970.85      5493785.04
1950-1954     20-24          2852921.78      2923175.60      5776097.38
1950-1954     25-29          2984104.00      3034566.62      6018670.62
1950-1954     30-34          3120713.28      3145576.66      6266289.94
1950-1954     35-39          3249264.39      3255296.95      6504561.34
1950-1954     40-44          3315188.74      3313437.75      6628626.49
1950-1954     45-49          3322402.06      3303174.04      6625576.10
1950-1954     50-54          3318399.65      3283878.37      6602278.02
1950-1954     55-59          3274702.84      3220002.16      6494704.99
1950-1954     60-64          3101806.03      2995364.29      6097170.32
1950-1954     65-69                   .               .               .
1950-1954     70-74                   .               .               .
1950-1954     75-79                   .               .               .
1950-1954     80-84                   .               .               .
1950-1954     85-89                   .               .               .
1950-1954     90-94                   .               .               .
1950-1954     95-99                   .               .               .
1950-1954    100-104                  .               .               .
1950-1954    105-109                  .               .               .
1950-1954    110+                     .               .               .
1955-1959        0            524615.30       551906.74      1076522.03
1955-1959      1-4           2113293.40      2219380.63      4332674.03
1955-1959      5-9           2735605.00      2873529.32      5609134.33
1955-1959     10-14          2883742.58      3028924.25      5912666.83
1955-1959     15-19          2995177.80      3113180.22      6108358.02
1955-1959     20-24          3090851.20      3185418.43      6276269.63
1955-1959     25-29          3238580.15      3309167.58      6547747.73
1955-1959     30-34          3416935.36      3435703.95      6852639.31
1955-1959     35-39          3526587.57      3514825.13      7041412.70
1955-1959     40-44          3591709.89      3549708.65      7141418.53
1955-1959     45-49          3622520.43      3563675.16      7186195.59
1955-1959     50-54          3645191.49      3582464.78      7227656.27
1955-1959     55-59          3487685.24      3378661.79      6866347.03
1955-1959     60-64                   .               .               .
1955-1959     65-69                   .               .               .
1955-1959     70-74                   .               .               .
1955-1959     75-79                   .               .               .
1955-1959     80-84                   .               .               .
1955-1959     85-89                   .               .               .
1955-1959     90-94                   .               .               .
1955-1959     95-99                   .               .               .
1955-1959    100-104                  .               .               .
1955-1959    105-109                  .               .               .
1955-1959    110+                     .               .               .
1960-1964        0            563060.06       593327.69      1156387.75
1960-1964      1-4           2285946.79      2404289.56      4690236.36
1960-1964      5-9           3011026.55      3169445.21      6180471.76
1960-1964     10-14          3141403.67      3319917.07      6461320.74
1960-1964     15-19          3214605.15      3356763.62      6571368.77
1960-1964     20-24          3330538.23      3438248.73      6768786.96
1960-1964     25-29          3514126.97      3562286.56      7076413.54
1960-1964     30-34          3668600.31      3665677.85      7334278.16
1960-1964     35-39          3769323.17      3735308.08      7504631.26
1960-1964     40-44          3856815.33      3803537.95      7660353.29
1960-1964     45-49          3918990.81      3848057.91      7767048.72
1960-1964     50-54          3795309.47      3701172.55      7496482.02
1960-1964     55-59                   .               .               .
1960-1964     60-64                   .               .               .
1960-1964     65-69                   .               .               .
1960-1964     70-74                   .               .               .
1960-1964     75-79                   .               .               .
1960-1964     80-84                   .               .               .
1960-1964     85-89                   .               .               .
1960-1964     90-94                   .               .               .
1960-1964     95-99                   .               .               .
1960-1964    100-104                  .               .               .
1960-1964    105-109                  .               .               .
1960-1964    110+                     .               .               .
1965-1969        0            564500.86       593273.92      1157774.78
1965-1969      1-4           2319736.31      2433213.61      4752949.91
1965-1969      5-9           3018214.54      3172200.14      6190414.68
1965-1969     10-14          3087530.69      3236635.76      6324166.44
1965-1969     15-19          3172308.95      3313917.39      6486226.34
1965-1969     20-24          3304235.81      3396180.83      6700416.64
1965-1969     25-29          3412501.42      3425401.65      6837903.08
1965-1969     30-34          3555026.74      3509830.27      7064857.01
1965-1969     35-39          3687100.79      3639608.10      7326708.89
1965-1969     40-44          3842249.84      3781640.18      7623890.02
1965-1969     45-49          3769746.49      3653375.87      7423122.36
1965-1969     50-54                   .               .               .
1965-1969     55-59                   .               .               .
1965-1969     60-64                   .               .               .
1965-1969     65-69                   .               .               .
1965-1969     70-74                   .               .               .
