Bulgaria, Exposure to risk (period 1x10), 	Last modified: 27 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1980-1989       19            598274.13       628406.62      1226680.75
1980-1989       20            592347.57       620036.20      1212383.77
1980-1989       21            587037.31       612286.32      1199323.63
1980-1989       22            589516.62       612801.53      1202318.15
1980-1989       23            595122.44       617792.51      1212914.95
1980-1989       24            603516.70       625616.96      1229133.67
1980-1989       25            610196.22       631062.53      1241258.75
1980-1989       26            616464.21       636080.69      1252544.91
1980-1989       27            622896.61       640002.83      1262899.44
1980-1989       28            625776.43       639073.43      1264849.86
1980-1989       29            633533.81       642606.02      1276139.83
1980-1989       30            643710.83       649890.76      1293601.59
1980-1989       31            650202.02       654699.02      1304901.04
1980-1989       32            653638.97       658582.35      1312221.31
1980-1989       33            655060.62       660294.30      1315354.92
1980-1989       34            656621.80       660607.18      1317228.98
1980-1989       35            650359.36       653283.50      1303642.86
1980-1989       36            643242.49       644894.71      1288137.20
1980-1989       37            633607.17       634482.38      1268089.54
1980-1989       38            624523.87       624079.70      1248603.57
1980-1989       39            612493.56       611240.70      1223734.27
1980-1989       40            594642.04       592731.96      1187374.00
1980-1989       41            579543.66       576998.74      1156542.40
1980-1989       42            569632.41       566098.64      1135731.05
1980-1989       43            561733.16       556925.59      1118658.74
1980-1989       44            553735.14       548279.18      1102014.33
1980-1989       45            559010.93       552119.06      1111129.99
1980-1989       46            567185.09       558671.15      1125856.24
1980-1989       47            574335.45       565281.94      1139617.39
1980-1989       48            580103.97       571761.70      1151865.67
1980-1989       49            583645.95       575650.51      1159296.46
1980-1989       50            589220.36       580879.58      1170099.94
1980-1989       51            594349.02       585055.76      1179404.78
1980-1989       52            599425.25       588106.86      1187532.11
1980-1989       53            602948.43       589544.91      1192493.34
1980-1989       54            608302.28       592652.29      1200954.57
1980-1989       55            606696.97       587781.56      1194478.54
1980-1989       56            603318.13       581242.12      1184560.25
1980-1989       57            598022.42       571859.03      1169881.45
1980-1989       58            592940.90       563492.20      1156433.10
1980-1989       59            586446.32       552176.80      1138623.12
1980-1989       60            577571.16       536746.69      1114317.85
1980-1989       61            553339.40       509182.05      1062521.45
1980-1989       62            516476.26       469544.89       986021.15
1980-1989       63            478725.75       428641.84       907367.59
1980-1989       64            455427.18       400396.18       855823.36
1980-1989       65            433681.02       382791.85       816472.87
1980-1989       66            409846.43       359167.49       769013.92
1980-1989       67            384496.91       335211.01       719707.92
1980-1989       68            366033.47       317373.69       683407.16
1980-1989       69            349621.44       303108.11       652729.55
1980-1989       70            334374.32       289202.37       623576.69
1980-1989       71            325897.18       276714.04       602611.23
1980-1989       72            329032.10       276913.89       605945.99
1980-1989       73            327084.22       271564.19       598648.41
1980-1989       74            315428.00       258057.19       573485.19
1980-1989       75            291838.83       234643.09       526481.91
1980-1989       76            272349.14       214698.43       487047.57
1980-1989       77            252272.41       195130.22       447402.63
1980-1989       78            227605.91       172346.00       399951.92
1980-1989       79            204916.30       151523.79       356440.08
1980-1989       80            176754.05       126976.14       303730.19
1980-1989       81            152313.95       107627.31       259941.26
1980-1989       82            129532.98        90269.58       219802.56
1980-1989       83            108614.15        74495.51       183109.66
1980-1989       84             89973.43        60246.81       150220.24
1980-1989       85             73136.00        47729.20       120865.21
1980-1989       86             58376.83        37458.21        95835.04
1980-1989       87             45723.89        28937.53        74661.42
1980-1989       88             35630.92        22237.17        57868.09
1980-1989       89             27626.55        16715.33        44341.88
1980-1989       90             21175.56        12294.32        33469.88
1980-1989       91             16108.63         9036.42        25145.05
1980-1989       92             11935.76         6532.75        18468.52
1980-1989       93              8726.28         4675.95        13402.24
1980-1989       94              6447.82         3379.01         9826.82
1980-1989       95              4711.18         2446.05         7157.23
1980-1989       96              3438.01         1706.21         5144.22
1980-1989       97              2527.59         1248.08         3775.66
1980-1989       98              1850.03          915.43         2765.46
1980-1989       99              1352.43          666.52         2018.95
1980-1989      100               985.22          463.67         1448.89
1980-1989      101               654.70          304.02          958.72
1980-1989      102               433.38          198.68          632.06
1980-1989      103               284.70          128.23          412.93
1980-1989      104               187.08           81.80          268.88
1980-1989      105               116.36           49.71          166.07
1980-1989      106                70.52           28.62           99.13
1980-1989      107                41.05           15.12           56.17
1980-1989      108                22.02            7.00           29.03
1980-1989      109                10.43            2.78           13.21
1980-1989      110+                4.08            0.61            4.69
1990-1999        0            391127.78       413125.61       804253.38
1990-1999        1            404662.33       426943.72       831606.06
